Geneid,SingleDST_18,SingleDST_20,SingleDST_22,Listeria_58,Listeria_61,Listeria_62,Listeria_66,Naive_11,Naive_16,Naive_38,Naive_56,Naive_82,Naive_85,Tolerant_34,Tolerant_36,Tolerant_68,Tolerant_70,Tolerant_72
ENSMUSG00000070953,2527,2519,1826,1241,2116,3903,1681,2100,2228,1442,1734,1841,1839,1710,3194,1514,2364,1143
ENSMUSG00000027067,5322,8061,5982,7800,3793,5572,5114,7513,8801,6219,7338,6114,10427,8150,5480,3192,5340,5441
ENSMUSG00000052033,1627,1280,1128,1096,1764,1471,1093,908,1200,899,819,1121,1157,1411,1649,2454,2123,1358
ENSMUSG00000085495,15,10,13,11,22,21,3,10,6,11,21,14,7,22,20,39,32,9
ENSMUSG00000085225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085158,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ENSMUSG00000027560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
ENSMUSG00000080955,8,2,0,0,0,1,4,8,0,8,0,4,3,2,0,4,0,5
ENSMUSG00000084829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000088505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000086823,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1
ENSMUSG00000085426,0,0,0,0,0,0,0,0,0,0,0,0,0,42,4,0,0,0
ENSMUSG00000087100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000067578,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
ENSMUSG00000087409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000083793,22,11,9,9,13,13,3,12,9,11,10,5,12,12,10,6,22,16
ENSMUSG00002075990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000038537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0
ENSMUSG00000085949,1,2,3,0,1,3,1,3,0,4,0,0,3,2,9,0,1,2
ENSMUSG00000085905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
ENSMUSG00000027495,1006,739,1094,966,999,1326,636,847,907,820,394,458,790,1451,1382,884,987,966
ENSMUSG00000033955,7,144,209,51,67,34,217,60,14,65,71,28,18,4,385,116,75,164
ENSMUSG00000086969,0,0,0,0,0,0,0,0,2,0,0,0,1,0,12,0,0,0
ENSMUSG00000044338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000082534,2,0,0,2,2,2,5,11,5,4,5,10,8,1,0,8,0,2
ENSMUSG00000085135,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075224,2,0,0,0,0,3,1,0,0,0,0,0,0,0,82,0,0,1
ENSMUSG00000086905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
ENSMUSG00000085025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000035949,2223,2182,1846,2496,2081,2858,2364,2939,2239,3490,1942,2284,2577,2857,3137,2195,2131,3005
ENSMUSG00000075223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000111597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000107167,0,0,0,0,0,1,0,0,1,2,0,0,0,2,73,1,0,1
ENSMUSG00000082712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027496,154,152,2,172,123,396,403,50,308,50,222,310,57,178,13,316,79,128
ENSMUSG00000110978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027346,5480,5882,5597,5190,2517,5246,3291,5792,7239,3665,7032,6219,6691,5695,3305,3564,4921,4017
ENSMUSG00000075221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000027498,1557,1772,1768,1877,1450,2548,868,2076,2923,1733,2877,2149,2661,1524,2378,711,1980,1591
ENSMUSG00000075219,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075218,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
ENSMUSG00000074783,0,1,0,0,0,1,56,4,0,0,0,0,1,0,0,0,1,0
ENSMUSG00000026869,5127,5115,4080,6710,5522,7284,4633,3982,6870,3344,5518,7104,5840,6269,4197,3639,9564,2867
ENSMUSG00000081445,0,0,0,2,0,0,0,0,0,3,1,0,0,0,2,1,1,0
ENSMUSG00000084089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000081662,0,0,1,0,13,3,2,0,0,1,0,1,0,1,3,1,2,2
ENSMUSG00000075217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000111179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000044991,5248,4330,3342,2344,2884,2962,1628,2799,2564,1678,1577,1116,2012,3010,3171,2646,3401,3120
